id,name,nameDisplay,abv,ibu,availableId,styleId,isRetired,status,statusDisplay,createDate,updateDate,labels.icon,labels.medium,labels.large,labels.contentAwareIcon,labels.contentAwareMedium,labels.contentAwareLarge,available.id,available.name,available.description,style.id,style.categoryId,style.category.id,style.category.name,style.category.createDate,style.name,style.shortName,style.description,style.ibuMin,style.ibuMax,style.abvMin,style.abvMax,style.srmMin,style.srmMax,style.ogMin,style.fgMin,style.fgMax,style.createDate,style.updateDate,style.ogMax,year
hZnkdm,Samuel Adams Porch Rocker,Samuel Adams Porch Rocker,4.5,8,4.0,78,N,verified,Verified,2012-07-16 15:30:29,2017-02-07 20:39:27,https://brewerydb-images.s3.amazonaws.com/beer/hZnkdm/upload_b6SMAR-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/hZnkdm/upload_b6SMAR-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/hZnkdm/upload_b6SMAR-large.png,https://brewerydb-images.s3.amazonaws.com/beer/hZnkdm/upload_b6SMAR-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/hZnkdm/upload_b6SMAR-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/hZnkdm/upload_b6SMAR-contentAwareLarge.png,4.0,Seasonal,"Available at the same time of year, every year.",78,7,7,European-germanic Lager,2012-03-21 20:06:46,Münchner (Munich)-Style Helles,Helles,"This beer should be perceived as having low bitterness. It is a medium-bodied, malt-emphasized beer with malt character often balanced with low levels of yeast produced sulfur compounds (character). Certain renditions of this beer style have  a perceivable level of hop flavor (note: hop flavor does not imply hop bitterness) and character but it is essentially balanced with malt character to retain its style identity. Malt character is sometimes bread-like yet always reminiscent of freshly and very lightly toasted malted barley. There should not be any caramel character. Color is light straw to golden. Fruity esters and diacetyl should not be perceived. There should be no chill haze.",18,25,4.5,5.5,4,6,1.044,1.008,1.012,2012-03-21 20:06:46,2015-04-07 15:36:40,,
OuXjSL,Samuel Adams Pumpkin Batch,Samuel Adams Pumpkin Batch,5.6,26,4.0,121,N,verified,Verified,2015-09-10 23:34:57,2016-05-26 14:37:10,https://brewerydb-images.s3.amazonaws.com/beer/OuXjSL/upload_n1JPBw-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/OuXjSL/upload_n1JPBw-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/OuXjSL/upload_n1JPBw-large.png,https://brewerydb-images.s3.amazonaws.com/beer/OuXjSL/upload_n1JPBw-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/OuXjSL/upload_n1JPBw-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/OuXjSL/upload_n1JPBw-contentAwareLarge.png,4.0,Seasonal,"Available at the same time of year, every year.",121,11,11,Hybrid/mixed Beer,2012-03-21 20:06:46,Pumpkin Beer,Pumpkin Beer,"Pumpkin beers are any beers using pumpkins (Cucurbito pepo) as an adjunct in either mash, kettle, primary or secondary fermentation, providing obvious (ranging from subtle to intense), yet harmonious, qualities. Pumpkin qualities should not be overpowered by hop character. These may or may not be spiced or flavored with other things. A statement by the brewer explaining the nature of the beer is essential for fair assessment in competitions. If this beer is a classic style with pumpkin, the brewer should also specify the classic style.",5,70,2.5,12,5,50,1.03,1.006,1.03,2012-03-21 20:06:46,2015-04-07 15:44:28,,
wWmKKq,Samuel Adams Rebel Rouser Double IPA,Samuel Adams Rebel Rouser Double IPA,8.4,85,,31,N,verified,Verified,2014-12-11 13:07:34,2018-01-29 21:39:11,https://brewerydb-images.s3.amazonaws.com/beer/wWmKKq/upload_xenTSp-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/wWmKKq/upload_xenTSp-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/wWmKKq/upload_xenTSp-large.png,https://brewerydb-images.s3.amazonaws.com/beer/wWmKKq/upload_xenTSp-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/wWmKKq/upload_xenTSp-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/wWmKKq/upload_xenTSp-contentAwareLarge.png,,,,31,3,3,North American Origin Ales,2012-03-21 20:06:45,Imperial or Double India Pale Ale,Imperial IPA,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",65,100,7.5,10.5,5,13,1.075,1.012,1.02,2012-03-21 20:06:45,2015-04-07 15:26:46,,
syOiVY,Samuel Adams Revolutionary Rye Ale,Samuel Adams Revolutionary Rye Ale,5.5,,2.0,117,N,verified,Verified,2012-01-03 02:44:09,2015-12-16 07:07:34,https://brewerydb-images.s3.amazonaws.com/beer/syOiVY/upload_pjsp2k-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/syOiVY/upload_pjsp2k-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/syOiVY/upload_pjsp2k-large.png,https://brewerydb-images.s3.amazonaws.com/beer/syOiVY/upload_pjsp2k-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/syOiVY/upload_pjsp2k-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/syOiVY/upload_pjsp2k-contentAwareLarge.png,2.0,Limited,Limited availability.,117,11,11,Hybrid/mixed Beer,2012-03-21 20:06:46,Rye Ale or Lager with or without Yeast,Rye Ale,"Rye beers can be made using either ale or lager yeast. It should be brewed with at least 20 percent rye malt, and low to medium perception of hop bitterness. Hop aroma and flavor can be low to medium-high. These are often versions of classic styles that contain noticeable rye character in balance with other qualities of the beer. A spicy, fruity-estery aroma and flavor are typical but at low levels; however, phenolic, clove-like characteristics should not be perceived. Color is straw to amber, and the body should be light to medium in character. Diacetyl should not be perceived. If this style is packaged and served without yeast, no yeast characters should be evident in mouthfeel, flavor, or aroma. A low level of tannin derived astringency may be perceived. If this style is served with yeast, the character should portray a full yeasty mouthfeel and appear hazy to very cloudy. Yeast flavor and aroma should be low to medium but not overpowering the balance and character of rye and barley malt and hops. Darker versions of this style will be dark amber to dark brown, and the body should be light to medium in character. Roasted malts are optionally evident in aroma and flavor with a low level of roast malt astringency acceptable when appropriately balanced with malt sweetness. Roast malts may be evident as a cocoa/chocolate or caramel character. Aromatic toffee-like, caramel, or biscuit-like characters may be part of the overall flavor/aroma profile. As in the lighter colored versions, diacetyl should not be perceived. Competition directors may create specific styles of rye beer, such as Rye Pale Ale or Rye Brown Ale. A statement by the brewer indicating if the beer is based on a classic style is essential for accurate judging.",,,,,,,,,,2012-03-21 20:06:46,2015-04-07 15:44:12,,
XPmifH,Samuel Adams Rustic Saison,Samuel Adams Rustic Saison,4.4,22,4.0,72,N,verified,Verified,2012-09-08 17:53:52,2015-12-16 19:25:03,https://brewerydb-images.s3.amazonaws.com/beer/XPmifH/upload_st71n1-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/XPmifH/upload_st71n1-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/XPmifH/upload_st71n1-large.png,https://brewerydb-images.s3.amazonaws.com/beer/XPmifH/upload_st71n1-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/XPmifH/upload_st71n1-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/XPmifH/upload_st71n1-contentAwareLarge.png,4.0,Seasonal,"Available at the same time of year, every year.",72,5,5,Belgian And French Origin Ales,2012-03-21 20:06:46,French & Belgian-Style Saison,Saison,"Beers in this category are golden to deep amber in color. There may be quite a variety of characters within this style. Generally: They are light to medium in body. Malt aroma is low to medium-low. Esters are medium to high in  aroma, while, complex alcohols, herbs, spices, low Brettanomyces character and even clove and smoke-like phenolics may or may not be evident in the overall balanced beer. Hop aroma and flavor may be at low to medium levels. Malt flavor is low but provides foundation for the overall balance. Hop bitterness is moderate to moderately assertive. Herb and/or spice flavors, including black pepper-like notes, may or may not be evident. Fruitiness from fermentation is generally in character. A balanced small amount of sour or acidic flavors is acceptable when in balance with other components. Earthy, cellar-like, musty aromas are okay. Diacetyl should not be perceived. Chill or slight yeast haze is okay. Often bottle conditioned with some yeast character and high carbonation. French & Belgian-Style Saison may have Brettanomyces characters that are slightly acidity, fruity, horsey, goaty and/or leather-like.",20,40,4.5,8.5,4,14,1.055,1.004,1.016,2012-03-21 20:06:46,2015-04-07 15:34:55,,
uIhW47,Samuel Adams Scotch Ale,Samuel Adams Scotch Ale,5.5,35,2.0,15,N,verified,Verified,2012-01-03 02:44:09,2015-12-16 03:13:38,https://brewerydb-images.s3.amazonaws.com/beer/uIhW47/upload_QtONHB-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/uIhW47/upload_QtONHB-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/uIhW47/upload_QtONHB-large.png,https://brewerydb-images.s3.amazonaws.com/beer/uIhW47/upload_QtONHB-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/uIhW47/upload_QtONHB-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/uIhW47/upload_QtONHB-contentAwareLarge.png,2.0,Limited,Limited availability.,15,1,1,British Origin Ales,2012-03-21 20:06:45,Scotch Ale,Scotch Ale,"Scotch ales are overwhelmingly malty and full-bodied. Perception of hop bitterness is very low. Hop flavor and aroma are very low or nonexistent. Color ranges from deep copper to brown. The clean alcohol flavor balances the rich and dominant sweet maltiness in flavor and aroma. A caramel character is often a part of the profile. Dark roasted malt flavors and aroma may be evident at low levels. If present, fruity esters are generally at low aromatic and flavor levels. Low diacetyl levels are acceptable. Chill haze is allowable at cold temperatures. Though there is little evidence suggesting that traditionally made strong Scotch ales exhibited peat smoke character, the current marketplace offers many Scotch Ales with peat or smoke character present at low to medium levels. Thus a peaty/smoky character may be evident at low levels (ales with medium or higher smoke character would be considered a smoke flavored beer and considered in another category). Scotch Ales may be split into two subcategories: Traditional (no smoke character) and Peated (low level of peat smoke character).",25,35,6.2,8,15,30,1.072,1.016,1.028,2012-03-21 20:06:45,2015-04-07 15:21:11,,
kVFGmf,Samuel Adams Seasonal,Samuel Adams Seasonal,,,,30,N,verified,Verified,2018-05-13 10:50:15,2018-05-13 10:50:15,,,,,,,,,,30,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style India Pale Ale,American IPA,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",50,70,6.3,7.5,6,14,1.06,1.012,1.018,2012-03-21 20:06:45,2015-04-07 15:26:37,,
AffBbo,Samuel Adams Session Ale,Samuel Adams Session Ale,4.7,30,2.0,5,N,verified,Verified,2016-02-07 23:49:02,2016-05-26 14:38:12,https://brewerydb-images.s3.amazonaws.com/beer/AffBbo/upload_2rQDZm-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/AffBbo/upload_2rQDZm-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/AffBbo/upload_2rQDZm-large.png,https://brewerydb-images.s3.amazonaws.com/beer/AffBbo/upload_2rQDZm-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/AffBbo/upload_2rQDZm-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/AffBbo/upload_2rQDZm-contentAwareLarge.png,2.0,Limited,Limited availability.,5,1,1,British Origin Ales,2012-03-21 20:06:45,Extra Special Bitter,ESB,"Extra special bitter possesses medium to strong hop aroma, flavor, and bitterness. The residual malt and defining sweetness of this richly flavored, full-bodied bitter is more pronounced than in other styles of bitter. It is light amber to copper colored with medium to medium-high bitterness. Mild carbonation traditionally characterizes draft-cask versions, but in bottled versions, a slight increase in carbon dioxide content is acceptable. Fruity-ester character is acceptable in aroma and flavor. Diacetyl (butterscotch character) is acceptable and characteristic when at very low levels. The absence of diacetyl is also acceptable. Chill haze is allowable at cold temperatures. English or American hops may be used. (English and American hop character may be specified in subcategories.)",30,45,4.8,5.8,8,14,1.046,1.01,1.016,2012-03-21 20:06:45,2015-04-07 15:19:20,,
nNRzmG,Samuel Adams Smoked Lager,Samuel Adams Smoked Lager,5,20,,129,N,verified,Verified,2018-02-12 22:04:50,2018-02-13 20:36:03,https://brewerydb-images.s3.amazonaws.com/beer/nNRzmG/upload_BeZv6O-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/nNRzmG/upload_BeZv6O-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/nNRzmG/upload_BeZv6O-large.png,https://brewerydb-images.s3.amazonaws.com/beer/nNRzmG/upload_BeZv6O-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/nNRzmG/upload_BeZv6O-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/nNRzmG/upload_BeZv6O-contentAwareLarge.png,,,,129,11,11,Hybrid/mixed Beer,2012-03-21 20:06:46,Smoke Beer (Lager or Ale),Smoke Beer,Any style of beer can be smoked; the goal is to reach a balance between the style's character and the smoky properties. Type of wood or other sources of smoke should be specified as well as the style the beer is based upon.,,,,,,,,,,2012-03-21 20:06:46,2015-04-07 15:45:19,,
4sxEI8,Samuel Adams Spring Ale,Samuel Adams Spring Ale,,,,108,N,verified,Verified,2012-01-03 02:44:09,2015-12-15 22:42:22,https://brewerydb-images.s3.amazonaws.com/beer/4sxEI8/upload_QEAdKA-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/4sxEI8/upload_QEAdKA-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/4sxEI8/upload_QEAdKA-large.png,https://brewerydb-images.s3.amazonaws.com/beer/4sxEI8/upload_QEAdKA-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/4sxEI8/upload_QEAdKA-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/4sxEI8/upload_QEAdKA-contentAwareLarge.png,,,,108,11,11,Hybrid/mixed Beer,2012-03-21 20:06:46,Session Beer,Session,Any style of beer can be made lower in strength than described in the classic style guidelines. The goal should be to reach a balance between the style's character and the lower alcohol content. Drinkability is a character in the overall balance of these beers. Beers in this category must not exceed 4.1% alcohol by weight (5.1% alcohol by volume).,10,30,4,5.1,2,2,1.034,1.004,1.01,2012-03-21 20:06:46,2015-04-07 15:42:20,,
jvZ8xr,Samuel Adams Stony Brook Red,Samuel Adams Stony Brook Red,9,10,1.0,132,N,verified,Verified,2012-01-03 02:44:09,2019-03-06 17:49:22,https://brewerydb-images.s3.amazonaws.com/beer/jvZ8xr/upload_EktcQr-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/jvZ8xr/upload_EktcQr-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/jvZ8xr/upload_EktcQr-large.png,https://brewerydb-images.s3.amazonaws.com/beer/jvZ8xr/upload_EktcQr-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/jvZ8xr/upload_EktcQr-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/jvZ8xr/upload_EktcQr-contentAwareLarge.png,1.0,Year Round,Available year round as a staple beer.,132,11,11,Hybrid/mixed Beer,2012-03-21 20:06:46,Wood- and Barrel-Aged Beer,BBL Aged,"A wood- or barrel-aged beer is any lager, ale or hybrid beer, either a traditional style or a unique experimental beer that has been aged for a period of time in a wooden barrel or in contact with wood. This beer is aged with the intention of imparting the particularly unique character of the wood and/or what has previously been in the barrel. New wood character can be characterized as a complex blend of vanillin and/or other unique wood character, but wood aged is not necessarily synonymous with imparting wood-flavors. Used sherry, rum, bourbon, scotch, port, wine and other barrels are often used, imparting complexity and uniqueness to beer. Ultimately a balance of flavor, aroma and mouthfeel are sought with the marriage of new beer with wood and/or barrel flavors. Beers in this style may or may not have Brettanomyces character. Brewers when entering this category should specify type of barrel and/or wood used and any other special treatment or ingredients used. Competition managers may create style subcategories to differentiate between high alcohol and low alcohol beers and very dark and lighter colored beer as well as for fruit beers and non-fruit beers. Competitions may develop guidelines requesting brewers to specify what kind of wood (new or used oak, other wood varieties) and/or barrel (whiskey, port, sherry, wine, etc.) was used in the process. The brewer may be asked to explain the special nature (wood used, base beer style(s) and achieved character) of the beer.",,,,,,,,,,2012-03-21 20:06:46,2015-04-07 15:46:27,,
DiBfxM,Samuel Adams Summer Ale,Samuel Adams Summer Ale,5.3,7,4.0,116,N,verified,Verified,2012-01-03 02:44:09,2020-02-19 00:49:11,https://brewerydb-images.s3.amazonaws.com/beer/DiBfxM/upload_lZqNUw-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/DiBfxM/upload_lZqNUw-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/DiBfxM/upload_lZqNUw-large.png,https://brewerydb-images.s3.amazonaws.com/beer/DiBfxM/upload_lZqNUw-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/DiBfxM/upload_lZqNUw-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/DiBfxM/upload_lZqNUw-contentAwareLarge.png,4.0,Seasonal,"Available at the same time of year, every year.",116,11,11,Hybrid/mixed Beer,2012-03-21 20:06:46,American-Style Wheat Beer,Wheat Ale,These beers can be fermented with either ale or lager yeast. The grist should include at least 30 percent malted wheat.,10,35,3.5,5.6,2,10,1.036,1.004,1.016,2012-03-21 20:06:46,2020-02-19 00:55:12,1.056,
7TEkcs,Samuel Adams Tetravis,Samuel Adams Tetravis,10.5,,,60,N,verified,Verified,2013-01-05 19:09:57,2015-12-16 23:17:52,https://brewerydb-images.s3.amazonaws.com/beer/7TEkcs/upload_BXFltS-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/7TEkcs/upload_BXFltS-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/7TEkcs/upload_BXFltS-large.png,https://brewerydb-images.s3.amazonaws.com/beer/7TEkcs/upload_BXFltS-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/7TEkcs/upload_BXFltS-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/7TEkcs/upload_BXFltS-contentAwareLarge.png,,,,60,5,5,Belgian And French Origin Ales,2012-03-21 20:06:46,Belgian-Style Quadrupel,Belgian Quad,"Quadrupels or ""Quads"" are characterized by the immense presence of alcohol and balanced flavor, bitterness and aromas. Its color is deep amber to rich chestnut/garnet brown. Often characterized by a mousse-like dense, sometimes amber head will top off a properly poured and served quad. Complex fruity aroma and flavor emerge reminiscent of raisins, dates, figs, grapes, plums often accompanied with a hint of winy character. Caramel, dark sugar and malty sweet flavors and aromas can be intense, not cloying, while complementing fruitiness. Though well attenuated it usually has a full, creamy body. Hop characters do not dominate; low to low-medium bitterness is perceived. Perception of alcohol can be extreme. Clove-like phenolic flavor and aroma should not be evident. Chill haze is acceptable at low serving temperatures. Diacetyl and DMS should not be perceived. Well balanced with savoring/sipping drinkability. Oxidative character if evident in aged Quads should be mild and pleasant.",25,50,9,14,8,20,1.084,1.014,1.02,2012-03-21 20:06:46,2015-04-07 15:33:33,,
5NFAPl,Samuel Adams Thirteenth Hour,Samuel Adams Thirteenth Hour,9,17,1.0,42,N,verified,Verified,2012-01-03 02:42:36,2016-02-11 18:06:47,https://brewerydb-images.s3.amazonaws.com/beer/5NFAPl/upload_lYpade-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/5NFAPl/upload_lYpade-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/5NFAPl/upload_lYpade-large.png,https://brewerydb-images.s3.amazonaws.com/beer/5NFAPl/upload_lYpade-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/5NFAPl/upload_lYpade-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/5NFAPl/upload_lYpade-contentAwareLarge.png,1.0,Year Round,Available year round as a staple beer.,42,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style Stout,American Stout,"Initial low to medium malt sweetness with a degree of caramel, chocolate and/or roasted coffee flavor with a distinctive dryroasted bitterness in the finish. Coffee-like roasted barley and roasted malt aromas are prominent. Some slight roasted malt acidity is permissible and a medium- to full-bodied mouthfeel is appropriate. Hop bitterness may be moderate to high. Hop aroma and flavor is moderate to high, often with American citrus-type and/or resiny hop character. The perception of fruity esters is low. Roasted malt/barley astringency may be low but not excessive. Diacetyl (butterscotch) should be negligible or not perceived. Head retention is excellent.",35,60,5.7,8.8,40,40,1.05,1.01,1.022,2012-03-21 20:06:46,2015-04-07 15:28:43,,
4o5VhC,Samuel Adams Tricorne,Samuel Adams Tricorne,7.5,,,30,N,verified,Verified,2017-10-12 15:42:27,2017-10-12 15:53:15,,,,,,,,,,30,3,3,North American Origin Ales,2012-03-21 20:06:45,American-Style India Pale Ale,American IPA,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",50,70,6.3,7.5,6,14,1.06,1.012,1.018,2012-03-21 20:06:45,2015-04-07 15:26:37,,
asjZQA,Samuel Adams Triple Bock,Samuel Adams Triple Bock,18,,2.0,88,N,verified,Verified,2012-01-03 02:44:09,2019-06-28 14:55:51,https://brewerydb-images.s3.amazonaws.com/beer/asjZQA/upload_xwVmJB-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/asjZQA/upload_xwVmJB-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/asjZQA/upload_xwVmJB-large.png,https://brewerydb-images.s3.amazonaws.com/beer/asjZQA/upload_xwVmJB-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/asjZQA/upload_xwVmJB-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/asjZQA/upload_xwVmJB-contentAwareLarge.png,2.0,Limited,Limited availability.,88,7,7,European-germanic Lager,2012-03-21 20:06:46,Traditional German-Style Bock,Bock,"Traditional bocks are made with all malt and are strong, malty, medium- to full-bodied, bottom-fermented beers with moderate hop bitterness that should increase proportionately with the starting gravity. Malt character should be a balance of sweetness and toasted/nut-like malt; not caramel. Hop flavor should be low and hop aroma should be very low. Bocks can range in color from deep copper to dark brown. Fruity esters should be minimal. Diacetyl should be absent.",20,30,6.3,7.5,20,30,1.066,1.018,1.024,2012-03-21 20:06:46,2015-04-07 15:38:54,,
kl6De5,Samuel Adams Triplebock,Samuel Adams Triplebock (1995),18,,,138,N,verified,Verified,2012-01-03 02:44:09,2019-02-21 16:38:33,,,,,,,,,,138,11,11,Hybrid/mixed Beer,2012-03-21 20:06:46,Other Strong Ale or Lager,Strong Ale,"Any style of beer can be made stronger than the classic style guidelines. The goal should be to reach a balance between the style's character and the additional alcohol. Refer to this guide when making styles stronger and appropriately identify the style created (for example: double alt, triple fest, or quadruple Pilsener).",,,,,,,,,,2012-03-21 20:06:46,2015-04-07 15:47:08,,1995.0
rdrfPw,Samuel Adams Triplebock,Samuel Adams Triplebock (1994),17,,,88,N,verified,Verified,2012-01-03 02:44:09,2019-02-21 16:58:05,,,,,,,,,,88,7,7,European-germanic Lager,2012-03-21 20:06:46,Traditional German-Style Bock,Bock,"Traditional bocks are made with all malt and are strong, malty, medium- to full-bodied, bottom-fermented beers with moderate hop bitterness that should increase proportionately with the starting gravity. Malt character should be a balance of sweetness and toasted/nut-like malt; not caramel. Hop flavor should be low and hop aroma should be very low. Bocks can range in color from deep copper to dark brown. Fruity esters should be minimal. Diacetyl should be absent.",20,30,6.3,7.5,20,30,1.066,1.018,1.024,2012-03-21 20:06:46,2015-04-07 15:38:54,,1994.0
TAgaBk,Samuel Adams Utopias,Samuel Adams Utopias,25.5,25,2.0,125,N,verified,Verified,2012-01-03 02:44:09,2015-12-15 21:50:19,https://brewerydb-images.s3.amazonaws.com/beer/TAgaBk/upload_O1uOHG-icon.png,https://brewerydb-images.s3.amazonaws.com/beer/TAgaBk/upload_O1uOHG-medium.png,https://brewerydb-images.s3.amazonaws.com/beer/TAgaBk/upload_O1uOHG-large.png,https://brewerydb-images.s3.amazonaws.com/beer/TAgaBk/upload_O1uOHG-contentAwareIcon.png,https://brewerydb-images.s3.amazonaws.com/beer/TAgaBk/upload_O1uOHG-contentAwareMedium.png,https://brewerydb-images.s3.amazonaws.com/beer/TAgaBk/upload_O1uOHG-contentAwareLarge.png,2.0,Limited,Limited availability.,125,11,11,Hybrid/mixed Beer,2012-03-21 20:06:46,Specialty Beer,Specialty,"These beers are brewed using unusual fermentable sugars, grains and starches that contribute to alcohol content other than, or in addition to, malted barley. Nuts generally have some degree of fermentables, thus beers brewed with nuts would appropriately be entered in this category. The distinctive characters of these special ingredients should be evident either in the aroma, flavor or overall balance of the beer, but not necessarily in overpowering quantities. For example, maple syrup or potatoes would be considered unusual. Rice, corn, or wheat are not considered unusual. Special ingredients must be listed when competing. A statement by the brewer explaining the special nature of the beer, ingredient(s) and achieved character is essential in order for fair assessment in competitions. If this beer is a classic style with some specialty ingredient(s), the brewer should also specify the classic style. Guidelines for competing: Spiced beers using unusual fermentables should be entered in the experimental category. Fruit beers using unusual fermentables should be entered in the fruit beer category.",,100,2.5,25,1,100,1.03,1.006,1.03,2012-03-21 20:06:46,2015-04-07 15:44:53,,
